in1,in4,in7,out1,out2,out3,out4,out5,ex_attr_1,ex_attr_2,ex_attr_3,ex_attr_4,ex_attr_5
-624.0368552427817,-623.9392614316778,-623.2574416554721,1454.6952784530943,1449.3476723652068,1476.3530831090397,1473.8129702172928,1484.7755626974624,-437.92278366450466,-544.4083267910901,-551.4304020352477,-649.1282686409915,-633.9348284776211
-623.218671511335,-623.8991543860186,-623.2307036250327,1455.2300390618834,1448.4118412998264,1475.952012652448,1474.2140406738845,1484.5081823930682,-437.9896287406033,-545.4377409630085,-551.891633060328,-649.121732677995,-633.9437411544343
-622.3697390448827,-623.9392614316778,-623.2708106706917,1455.4974193662779,1448.6792216042209,1477.0215338700255,1473.8129702172928,1483.706041479885,-438.0230512786526,-544.9163493694394,-551.6643598015928,-649.1339133363064,-633.9615665080606
-621.8456736482698,-624.0061065077764,-623.3242867315707,1455.2300390618834,1450.4171935827842,1476.3530831090397,1473.2782096085043,1484.90925284966,-438.190163968899,-544.9163493694394,-551.5273273955906,-649.1296055425132,-634.0061298921263
-621.7133203975944,-623.8991543860186,-623.2975487011312,1455.4974193662779,1449.3476723652068,1475.2835618914623,1474.7488012826732,1483.706041479885,-437.92278366450466,-545.2639437651522,-551.6977823396421,-649.1245550256524,-633.9615665080606
-621.9365829517639,-623.8991543860186,-623.217334609813,1455.2300390618834,1449.0802920608123,1474.8824914348706,1473.2782096085043,1485.9787740672375,-438.0898963547511,-544.9831944455381,-551.654333040178,-649.1293084532863,-633.9125467855882
-622.0996849374444,-623.925892416458,-623.2574416554721,1455.096348909686,1448.946601908615,1474.4814209782787,1473.1445194563069,1483.5723513276882,-437.92278366450466,-544.749236679193,-551.650990786373,-649.126337561015,-633.9392848160277
-621.8978128076266,-623.8724163555792,-623.8857853707989,1456.0321799750664,1449.3476723652068,1473.6792800650958,1472.342378543124,1484.6418725452656,-437.92278366450466,-545.0901465672958,-552.0554034967696,-649.131388077876,-633.9214594624015
-620.2400549203815,-623.925892416458,-623.9125234012383,1456.8343208882497,1449.2139822130096,1473.94666036949,1472.7434489997154,1483.4386611754906,-437.85593858840605,-544.749236679193,-551.5841457102745,-649.1288628194455,-633.925915800808
-619.6625134628896,-623.8857853707989,-623.8857853707989,1456.8343208882497,1450.283503430587,1474.3477308260817,1472.476068695321,1482.903900566702,-438.3906991971948,-545.3307888412508,-551.8481837608639,-649.133022068625,-633.8991777703686
-620.6090397404456,-623.8991543860186,-623.8991543860186,1457.101701192644,1450.4171935827842,1474.0803505216873,1471.807617934335,1485.0429430018573,-437.9896287406033,-544.8829268313903,-551.7378893853012,-649.1275259179237,-633.9214594624015
-621.2654583877339,-623.8724163555792,-623.8724163555792,1457.9038421058272,1449.0802920608123,1473.6792800650958,1471.807617934335,1485.711393762843,-438.0898963547512,-545.3241043336409,-551.7813386847653,-649.1346560593743,-633.9080904471817
-621.7561012462976,-623.925892416458,-623.9392614316778,1458.5722928668133,1449.481362517404,1474.0803505216873,1471.807617934335,1484.3744922408712,-437.88936112645536,-545.1770451662239,-551.7546006543259,-649.1232181241306,-633.9348284776211
-621.9887221111208,-623.9125234012383,-623.8724163555792,1458.3049125624188,1450.283503430587,1473.5455899128988,1471.5402376299407,1485.1766331540541,-438.1233188928005,-545.511270546717,-552.2124894256012,-649.1307938994219,-633.8991777703685
-621.9205401335001,-623.9125234012383,-623.9526304468975,1458.70598301901,1450.4171935827842,1473.2782096085043,1471.9413080865324,1484.7755626974624,-438.5578118874413,-545.036670506417,-551.8281302380343,-649.134358970147,-633.9259158008081
-621.8416629437038,-623.8991543860186,-623.8724163555792,1458.4386027146156,1450.9519541915731,1474.0803505216873,1472.7434489997154,1485.9787740672375,-438.4575442732935,-544.9631409227086,-551.6777288168125,-649.1301997209677,-633.9036341087751
-621.880433087841,-623.9125234012383,-623.8991543860186,1459.240743627799,1451.2193344959676,1474.0803505216873,1472.7434489997154,1486.3798445238292,-437.956206202554,-544.9364028922691,-551.510616126566,-649.1281200963778,-633.917003123995
-622.1879204378945,-623.9392614316778,-623.9125234012383,1459.1070534756018,1451.754095104756,1474.7488012826732,1473.2782096085043,1483.8397316320822,-438.0564738167019,-544.9297183846593,-551.6944400858371,-649.1254462933339,-633.9214594624015
-622.3884556661903,-623.8724163555792,-623.8857853707989,1459.3744337799963,1451.6204049525593,1475.2835618914623,1473.5455899128988,1485.4440134584486,-438.08989635475115,-545.1436226281746,-551.697782339642,-649.1281200963778,-633.8991777703685
-622.6117182203596,-623.8857853707989,-623.8857853707989,1460.042884540982,1452.6899261701367,1475.1498717392647,1474.2140406738845,1483.0375907188993,-438.0564738167019,-545.1235691053452,-551.8715795374984,-649.1200986872459,-633.8991777703686
-622.7855154182159,-623.925892416458,-623.925892416458,1460.8450254541654,1452.9573064745312,1475.2835618914623,1474.8824914348706,1483.3049710232938,-438.25700904499763,-545.223836719493,-551.9016598217429,-649.1215841333815,-633.925915800808
-622.8095796456115,-623.9125234012383,-623.9125234012383,1461.246095910757,1453.090996626728,1475.5509421958566,1474.4814209782787,1483.5723513276882,-437.9896287406033,-544.7826592172423,-551.5473809184202,-649.1389638531672,-633.9303721392147
-622.9900613510778,-623.9125234012383,-623.9392614316778,1460.9787156063626,1452.5562360179395,1475.6846323480536,1473.8129702172928,1483.5723513276882,-437.3880230557159,-545.3307888412508,-551.8949753141329,-649.1272288286965,-633.917003123995
-623.2053024961151,-623.8991543860186,-623.925892416458,1460.9787156063626,1451.754095104756,1475.4172520436591,1473.0108293041098,1483.9734217842795,-437.82251605035674,-544.7158141411437,-551.7278626238864,-649.1275259179235,-633.9214594624015
-623.5101160431248,-623.8857853707989,-623.217334609813,1461.246095910757,1452.6899261701367,1474.6151111304762,1473.0108293041098,1481.8343793491244,-438.0564738167018,-545.1904141814437,-551.9050020755477,-649.1248521148796,-633.9036341087752
-623.6852501425032,-623.925892416458,-623.2307036250327,1460.3102648453764,1450.5508837349814,1473.94666036949,1474.0803505216873,1477.4226043266171,-437.8559385884061,-545.0567240292465,-551.6309372635435,-649.1266346502423,-633.9392848160277
-623.8817746662329,-623.925892416458,-623.2440726402524,1460.7113353019681,1451.3530246481646,1474.3477308260817,1473.1445194563069,1479.8290270661664,-437.92278366450466,-544.7425521715832,-551.604199233104,-649.1336162470793,-633.917003123995
-624.170545394979,-623.8991543860186,-623.2307036250327,1460.3102648453764,1450.0161231261927,1473.1445194563069,1471.5402376299407,1480.2300975227583,-437.9227836645047,-545.1636761510043,-551.8281302380344,-649.1291599086727,-633.9036341087752
-624.6545037459327,-623.9125234012383,-623.2574416554721,1460.1765746931796,1449.7487428217983,1472.476068695321,1471.673927782138,1480.3637876749553,-437.5217132079131,-545.0500395216367,-551.8181034766195,-649.1303482655811,-633.9303721392146
-624.976697012728,-623.9125234012383,-622.8563711988805,1459.5081239321935,1449.6150526696013,1472.208688390927,1471.5402376299407,1479.8290270661664,-437.92278366450466,-545.2639437651521,-551.8181034766195,-649.1364385947368,-633.9036341087752
-625.2240237942927,-623.9125234012383,-622.8296331684411,1459.1070534756018,1449.2139822130096,1471.2728573255463,1471.673927782138,1477.8236747832084,-437.6888258981596,-545.0567240292465,-551.6810710706175,-649.1236637579711,-633.9214594624015
-625.2066440745072,-623.8724163555792,-622.8162641532214,1458.4386027146156,1448.946601908615,1471.2728573255463,1472.342378543124,1476.8878437178284,-437.7556709742582,-544.8695578161705,-551.6443062787632,-649.1315366224894,-633.8991777703686
-625.2360559079905,-623.9125234012383,-622.8296331684411,1457.9038421058272,1447.2086299300518,1470.3370262601659,1472.476068695321,1475.2835618914623,-438.1567414308497,-544.9898789531479,-551.6844133244224,-649.138369674713,-633.9259158008081
-625.3403342267043,-623.8857853707989,-622.8162641532214,1457.5027716492355,1447.8770806910377,1470.2033361079689,1471.1391671733488,1477.5562944788144,-438.0898963547511,-545.0901465672958,-551.8949753141329,-649.1300511763541,-633.9080904471817
-625.5742919930494,-623.8991543860186,-622.8430021836608,1457.235391344841,1447.8770806910377,1470.0696459557714,1471.1391671733488,1478.3584353919975,-438.05647381670184,-544.943087399879,-551.7646274157407,-649.1284171856049,-633.9080904471816
-625.7708165167793,-623.8991543860186,-622.8162641532214,1456.8343208882497,1447.2086299300518,1470.2033361079689,1470.6044065645603,1478.4921255441946,-438.1233188928005,-545.1503071357846,-551.8147612228147,-649.1294569978998,-633.9214594624015
-625.9820469572509,-623.8857853707989,-622.8162641532214,1456.5669405838553,1447.6097003866432,1470.3370262601659,1469.1338148903912,1475.6846323480536,-438.0898963547511,-545.1837296738338,-551.8615527760837,-649.1340618809198,-633.9125467855882
-626.0756300637888,-623.9125234012383,-622.8296331684411,1456.1658701272636,1448.5455314520239,1471.2728573255463,1469.1338148903912,1478.2247452398003,-438.0564738167019,-544.8561888009508,-551.5540654260301,-649.1333191578522,-633.9348284776212
-626.1839190870686,-623.925892416458,-622.8563711988805,1456.0321799750664,1447.8770806910377,1471.2728573255463,1468.3316739772083,1475.952012652448,-437.9896287406033,-545.4444254706184,-551.844841507059,-649.1270802840829,-633.9303721392146
-626.6571822258467,-623.9526304468975,-622.8697402141001,1456.1658701272636,1448.6792216042209,1471.005477021152,1468.866434585997,1477.957364935406,-438.1567414308497,-545.1503071357846,-551.891633060328,-649.1285657302184,-633.9392848160277
-626.9205518256751,-623.925892416458,-622.8430021836608,1456.2995602794608,1448.6792216042209,1471.2728573255463,1469.4011951947857,1481.1659285881383,-438.190163968899,-545.2906817955916,-551.7278626238865,-649.1272288286966,-633.9259158008081
-627.16787860724,-623.8991543860186,-622.1344443770157,1456.1658701272636,1450.6845738871787,1472.6097588475182,1471.1391671733488,1478.4921255441946,-438.0898963547512,-545.5914846380354,-551.9584781364266,-649.1270802840829,-633.9214594624013
-627.2026380468112,-623.2307036250327,-621.9205401335001,1456.4332504316578,1449.6150526696013,1471.673927782138,1471.005477021152,1478.4921255441946,-438.39069919719486,-545.1102000901254,-551.941766867402,-649.1250006594933,-633.925915800808
-627.0742955007019,-623.2307036250327,-621.880433087841,1456.9680110404468,1449.481362517404,1471.673927782138,1471.4065474777433,1478.2247452398003,-438.02305127865253,-545.317419826031,-551.9083443293526,-649.1297540871269,-633.9080904471817
-627.1718893118058,-623.2574416554721,-621.9071711182804,1456.8343208882497,1450.6845738871787,1471.673927782138,1472.6097588475182,1478.0910550876029,-437.9562062025539,-544.7425521715832,-551.6810710706175,-649.1285657302185,-633.9214594624015
-627.4472910253321,-623.2307036250327,-621.8670640726212,1457.235391344841,1451.754095104756,1472.6097588475182,1474.2140406738845,1481.968069501322,-438.25700904499763,-545.0299859988072,-551.5440386646153,-649.1270802840829,-633.9036341087752
-627.4954194801231,-623.7253571881622,-622.6157289249255,1457.6364618014327,1449.8824329739957,1472.8771391519126,1475.4172520436591,1481.5669990447302,-438.1233188928005,-545.2104677042732,-551.9083443293526,-649.1233666687442,-633.9437411544342
-627.7307141479902,-623.925892416458,-622.8296331684411,1457.9038421058272,1451.0856443437701,1474.3477308260817,1476.6204634134342,1477.5562944788144,-437.92278366450466,-544.9698254303183,-551.6610175477879,-649.1267831948558,-633.9214594624015
-628.3002341963502,-623.9125234012383,-622.8162641532214,1458.1712224102216,1450.9519541915731,1474.0803505216873,1477.28891417442,1481.8343793491244,-438.190163968899,-544.8227662629015,-551.4805358423216,-649.1301997209677,-633.9214594624015
-628.5021063261679,-623.925892416458,-622.8563711988805,1458.4386027146156,1450.4171935827842,1475.0161815870679,1477.0215338700255,1480.7648581315468,-437.6554033601103,-544.9831944455381,-551.6142259945188,-649.1264861056287,-633.9348284776211
-629.0275086243029,-623.8991543860186,-622.8430021836608,1459.1070534756018,1450.818264039376,1474.7488012826732,1476.2193929568425,1479.427956609575,-438.0230512786526,-545.4778480086677,-551.9551358826216,-649.1333191578522,-633.9080904471817
-629.6090607863606,-623.9392614316778,-622.8563711988805,1459.240743627799,1450.5508837349814,1477.8236747832084,1475.6846323480536,1480.7648581315468,-438.0898963547511,-544.89629584661,-551.4671668271019,-649.1266346502423,-633.9259158008081
-629.9192219394581,-623.2574416554721,-621.9205401335001,1459.3744337799963,1452.823616322334,1476.4867732612365,1478.759505848589,1480.4974778271526,-438.6915020396385,-545.2773127803719,-551.9818739130611,-649.1290113640591,-633.9392848160277
-630.2454259108192,-623.2574416554721,-621.9071711182804,1459.240743627799,1452.5562360179395,1475.952012652448,1475.4172520436591,1481.4333088925328,-438.42412173524417,-544.9965634607579,-551.7779964309605,-649.1339133363064,-633.9214594624015
-630.3216292975717,-623.2574416554721,-621.9339091487199,1459.3744337799963,1451.6204049525593,1475.6846323480536,1476.0857028046453,1482.6365202623076,-438.39069919719486,-544.936402892269,-551.6476485325682,-649.1275259179235,-633.9214594624015
-630.210666471248,-623.2574416554721,-621.9205401335001,1458.9733633234046,1451.8877852569537,1476.8878437178284,1474.0803505216873,1479.1605763051807,-438.2235865069483,-545.0968310749056,-551.9651626440364,-649.1251492041067,-633.9392848160278
-630.3603994417089,-623.2841796859116,-621.9071711182804,1458.8396731712078,1452.155165561348,1475.6846323480536,1475.8183225002508,1481.8343793491244,-438.12331889280046,-545.1503071357846,-551.8882908065231,-649.1264861056287,-633.9348284776212
-630.5275121319554,-623.217334609813,-621.880433087841,1458.9733633234046,1452.288855713545,1476.3530831090397,1475.0161815870679,1481.8343793491244,-438.4909668113427,-544.6823916030944,-551.5340119032005,-649.1309424440353,-633.9214594624015
-630.732058064817,-623.2307036250327,-621.8670640726212,1458.9733633234046,1452.4225458657422,1476.6204634134342,1475.1498717392647,1479.5616467617722,-438.2235865069483,-544.9564564150987,-551.5440386646153,-649.1331706132386,-633.9125467855883
-630.8109352546135,-623.2574416554721,-621.9339091487199,1459.1070534756018,1452.823616322334,1475.6846323480536,1477.1552240222227,1484.1071119364767,-438.0230512786526,-545.5179550543269,-552.1021950500385,-649.1260404717882,-633.925915800808
-630.7534484891686,-623.2574416554721,-621.9071711182804,1458.5722928668133,1452.823616322334,1475.1498717392647,1477.1552240222227,1482.1017596535187,-437.72224843620893,-545.1970986890535,-551.9317401059872,-649.1306453548083,-633.917003123995
-630.6491701704548,-623.2440726402524,-621.9071711182804,1458.70598301901,1452.0214754091505,1475.0161815870679,1475.5509421958566,1482.6365202623076,-438.32385412109625,-544.9029803542197,-551.657675293983,-649.1296055425133,-633.9214594624015
-630.7226997541633,-623.2440726402524,-621.9071711182804,1459.1070534756018,1452.823616322334,1477.4226043266171,1474.4814209782787,1482.7702104145048,-438.59123442549065,-545.3107353184212,-551.9150288369624,-649.1202472318596,-633.9125467855883
-630.8497053987506,-623.2440726402524,-621.9339091487199,1458.5722928668133,1453.6257572355169,1476.6204634134342,1475.0161815870679,1483.0375907188993,-438.12331889280046,-545.2171522118831,-551.7813386847653,-649.117127794975,-633.9214594624015
